"seqnames","start","end","width","strand","name","score","sgGroup","giID","names","cluster","hierarchical_order","ProximalPeaks","GR_overlap_names","name.1","score.1","SYMBOL","distanceToTSS"
"chr5",114630162,114634162,4001,"+","chr5:114631239-114633085",0,"ZBTB1Peaks.bed","giID107","chr5:114631239-114633085","1",304,0,"no_overlap",NA,NA,"CCDC112",366
"chr5",132081397,132085397,4001,"+","chr5:132082407-132084387",0,"ZBTB1Peaks.bed","giID114","chr5:132082407-132084387","1",73,0,"no_overlap",NA,NA,"KIF3A",-10067
"chr5",132081397,132085397,4001,"+","chr5:132082407-132084387",0,"ZBTB1Peaks.bed","giID114","chr5:132082407-132084387","1",73,0,"no_overlap",NA,NA,"SEPT8",29670
"chr5",133421254,133425254,4001,"+","chr5:133421590-133424918",0,"ZBTB1Peaks.bed","giID100","chr5:133421590-133424918","1",245,1,"ProximalPeaks","chr5:133419899-133423391",0,"VDAC1",-82430
"chr5",133421254,133425254,4001,"+","chr5:133421590-133424918",0,"ZBTB1Peaks.bed","giID100","chr5:133421590-133424918","1",245,1,"ProximalPeaks","chr5:133419899-133423391",0,"TCF7",-27148
"chr5",139491526,139495526,4001,"+","chr5:139492280-139494773",0,"ZBTB1Peaks.bed","giID102","chr5:139492280-139494773","1",449,0,"no_overlap",NA,NA,"PURA",-182
"chr5",175222094,175226094,4001,"+","chr5:175223328-175224861",0,"ZBTB1Peaks.bed","giID116","chr5:175223328-175224861","1",417,0,"no_overlap",NA,NA,"CPLX2",781
"chr5",176854033,176858033,4001,"+","chr5:176852235-176859832",0,"ZBTB1Peaks.bed","giID115","chr5:176852235-176859832","2",554,1,"ProximalPeaks","chr5:176856197-176857198",0,"PRR7",-17763
"chr5",176854033,176858033,4001,"+","chr5:176852235-176859832",0,"ZBTB1Peaks.bed","giID115","chr5:176852235-176859832","2",554,1,"ProximalPeaks","chr5:176856197-176857198",0,"GRK6",2189
"chr5",176880506,176884506,4001,"+","chr5:176881209-176883804",0,"ZBTB1Peaks.bed","giID110","chr5:176881209-176883804","1",307,0,"no_overlap",NA,NA,"PRR7",8710
"chr5",176880506,176884506,4001,"+","chr5:176881209-176883804",0,"ZBTB1Peaks.bed","giID110","chr5:176881209-176883804","1",307,0,"no_overlap",NA,NA,"DBN1",17693
"chr6",22060626,22064626,4001,"+","chr6:22060864-22064388",0,"ZBTB1Peaks.bed","giID377","chr6:22060864-22064388","1",65,1,"ProximalPeaks","chr6:22062799-22063951",0,"PRL",235104
"chr6",22060626,22064626,4001,"+","chr6:22060864-22064388",0,"ZBTB1Peaks.bed","giID377","chr6:22060864-22064388","1",65,1,"ProximalPeaks","chr6:22062799-22063951",0,"SOX4",468654
"chr6",24358473,24362473,4001,"+","chr6:24359653-24361293",0,"ZBTB1Peaks.bed","giID370","chr6:24359653-24361293","1",371,0,"no_overlap",NA,NA,"DCDC2",-2193
"chr6",25277190,25281190,4001,"+","chr6:25277767-25280614",0,"ZBTB1Peaks.bed","giID357","chr6:25277767-25280614","1",456,0,"no_overlap",NA,NA,"LRRC16A",-466
"chr6",34203417,34207417,4001,"+","chr6:34203822-34207013",0,"ZBTB1Peaks.bed","giID359","chr6:34203822-34207013","1",28,0,"no_overlap",NA,NA,"HMGA1",767
"chr6",37136161,37140161,4001,"+","chr6:37137125-37139198",0,"ZBTB1Peaks.bed","giID364","chr6:37137125-37139198","1",278,0,"no_overlap",NA,NA,"PIM1",182
"chr6",45387715,45391715,4001,"+","chr6:45387992-45391438",0,"ZBTB1Peaks.bed","giID362","chr6:45387992-45391438","1",95,0,"no_overlap",NA,NA,"SUPT3H",-44045
"chr6",45387715,45391715,4001,"+","chr6:45387992-45391438",0,"ZBTB1Peaks.bed","giID362","chr6:45387992-45391438","1",95,0,"no_overlap",NA,NA,"CLIC5",658417
"chr6",56818124,56822124,4001,"+","chr6:56818601-56821648",0,"ZBTB1Peaks.bed","giID363","chr6:56818601-56821648","2",546,1,"ProximalPeaks","chr6:56819294-56821552",0,"BEND6",34
"chr6",82656262,82660262,4001,"+","chr6:82657609-82658915",0,"ZBTB1Peaks.bed","giID381","chr6:82657609-82658915","1",178,0,"no_overlap",NA,NA,"FAM46A",-195837
"chr6",82656262,82660262,4001,"+","chr6:82657609-82658915",0,"ZBTB1Peaks.bed","giID381","chr6:82657609-82658915","1",178,0,"no_overlap",NA,NA,"IBTK",299209
"chr6",91167944,91171944,4001,"+","chr6:91169112-91170777",0,"ZBTB1Peaks.bed","giID373","chr6:91169112-91170777","1",435,0,"no_overlap",NA,NA,"BACH2",-163483
"chr6",91167944,91171944,4001,"+","chr6:91169112-91170777",0,"ZBTB1Peaks.bed","giID373","chr6:91169112-91170777","1",435,0,"no_overlap",NA,NA,"MAP3K7",126820
"chr6",96967852,96971852,4001,"+","chr6:96968745-96970959",0,"ZBTB1Peaks.bed","giID360","chr6:96968745-96970959","1",121,1,"ProximalPeaks","chr6:96968682-96969683",0,"UFL1",168
"chr6",106958181,106962181,4001,"+","chr6:106957405-106962958",0,"ZBTB1Peaks.bed","giID375","chr6:106957405-106962958","1",8,1,"ProximalPeaks","chr6:106961267-106962623",0,"AIM1",451
"chr6",119397240,119401240,4001,"+","chr6:119397388-119401093",0,"ZBTB1Peaks.bed","giID361","chr6:119397388-119401093","1",528,0,"no_overlap",NA,NA,"FAM184A",668
"chr6",126272700,126276700,4001,"+","chr6:126273936-126275465",0,"ZBTB1Peaks.bed","giID380","chr6:126273936-126275465","1",202,0,"no_overlap",NA,NA,"HINT3",-3227
"chr6",127438050,127442050,4001,"+","chr6:127439289-127440811",0,"ZBTB1Peaks.bed","giID371","chr6:127439289-127440811","1",465,0,"no_overlap",NA,NA,"RSPO3",301
"chr6",128292103,128296103,4001,"+","chr6:128292439-128295768",0,"ZBTB1Peaks.bed","giID376","chr6:128292439-128295768","1",78,1,"ProximalPeaks","chr6:128292449-128294004",0,"THEMIS",-71877
"chr6",128292103,128296103,4001,"+","chr6:128292439-128295768",0,"ZBTB1Peaks.bed","giID376","chr6:128292439-128295768","1",78,1,"ProximalPeaks","chr6:128292449-128294004",0,"PTPRK",547625
"chr6",142398283,142402283,4001,"+","chr6:142399508-142401059",0,"ZBTB1Peaks.bed","giID379","chr6:142399508-142401059","1",173,0,"no_overlap",NA,NA,"NMBR",9653
"chr6",147090114,147094114,4001,"+","chr6:147091025-147093204",0,"ZBTB1Peaks.bed","giID358","chr6:147091025-147093204","1",448,1,"ProximalPeaks","chr6:147091764-147093018",0,"STXBP5",-433555
"chr6",147090114,147094114,4001,"+","chr6:147091025-147093204",0,"ZBTB1Peaks.bed","giID358","chr6:147091025-147093204","1",448,1,"ProximalPeaks","chr6:147091764-147093018",0,"ADGB",172013
"chr6",149636641,149640641,4001,"+","chr6:149637053-149640230",0,"ZBTB1Peaks.bed","giID372","chr6:149637053-149640230","1",353,0,"no_overlap",NA,NA,"TAB2",-3547
"chr6",150583421,150587421,4001,"+","chr6:150584773-150586069",0,"ZBTB1Peaks.bed","giID378","chr6:150584773-150586069","1",175,0,"no_overlap",NA,NA,"IYD",-104607
"chr6",150583421,150587421,4001,"+","chr6:150584773-150586069",0,"ZBTB1Peaks.bed","giID378","chr6:150584773-150586069","1",175,0,"no_overlap",NA,NA,"PPP1R14C",121209
"chr6",156510650,156514650,4001,"+","chr6:156511887-156513413",0,"ZBTB1Peaks.bed","giID374","chr6:156511887-156513413","1",217,0,"no_overlap",NA,NA,"NOX3",-735613
"chr6",156510650,156514650,4001,"+","chr6:156511887-156513413",0,"ZBTB1Peaks.bed","giID374","chr6:156511887-156513413","1",217,0,"no_overlap",NA,NA,"ARID1B",-586413
"chr6",157097384,157101384,4001,"+","chr6:157097392-157101377",0,"ZBTB1Peaks.bed","giID365","chr6:157097392-157101377","1",5,1,"ProximalPeaks","chr6:157095631-157098426",0,"ARID1B",321
"chr6",158466051,158470051,4001,"+","chr6:158467114-158468989",0,"ZBTB1Peaks.bed","giID367","chr6:158467114-158468989","1",288,1,"ProximalPeaks","chr6:158466988-158468870",0,"SYNJ2",65132
"chr6",158466051,158470051,4001,"+","chr6:158467114-158468989",0,"ZBTB1Peaks.bed","giID367","chr6:158467114-158468989","1",288,1,"ProximalPeaks","chr6:158466988-158468870",0,"SERAC1",121251
"chr6",159273003,159277003,4001,"+","chr6:159273857-159276149",0,"ZBTB1Peaks.bed","giID369","chr6:159273857-159276149","1",67,0,"no_overlap",NA,NA,"EZR",-34559
"chr6",159273003,159277003,4001,"+","chr6:159273857-159276149",0,"ZBTB1Peaks.bed","giID369","chr6:159273857-159276149","1",67,0,"no_overlap",NA,NA,"RSPH3",146195
"chr6",160130859,160134859,4001,"+","chr6:160131413-160134306",0,"ZBTB1Peaks.bed","giID356","chr6:160131413-160134306","1",265,0,"no_overlap",NA,NA,"SOD2",-18499
"chr6",160130859,160134859,4001,"+","chr6:160131413-160134306",0,"ZBTB1Peaks.bed","giID356","chr6:160131413-160134306","1",265,0,"no_overlap",NA,NA,"WTAP",-13758
"chr6",168104858,168108858,4001,"+","chr6:168105695-168108021",0,"ZBTB1Peaks.bed","giID366","chr6:168105695-168108021","1",398,0,"no_overlap",NA,NA,"TCP10",-308904
"chr6",168104858,168108858,4001,"+","chr6:168105695-168108021",0,"ZBTB1Peaks.bed","giID366","chr6:168105695-168108021","1",398,0,"no_overlap",NA,NA,"C6orf123",90681
"chr6",170203437,170207437,4001,"+","chr6:170202703-170208172",0,"ZBTB1Peaks.bed","giID368","chr6:170202703-170208172","1",199,0,"no_overlap",NA,NA,"ERMARD",53716
"chr6",170203437,170207437,4001,"+","chr6:170202703-170208172",0,"ZBTB1Peaks.bed","giID368","chr6:170202703-170208172","1",199,0,"no_overlap",NA,NA,"DLL1",394124
"chr7",101678,105678,4001,"+","chr7:102156-105201",0,"ZBTB1Peaks.bed","giID197","chr7:102156-105201","1",292,0,"no_overlap",NA,NA,"FAM20C",-89291
"chr7",852609,856609,4001,"+","chr7:851648-857570",0,"ZBTB1Peaks.bed","giID221","chr7:851648-857570","1",324,1,"ProximalPeaks","chr7:851996-852997",0,"SUN1",-17529
"chr7",852609,856609,4001,"+","chr7:851648-857570",0,"ZBTB1Peaks.bed","giID221","chr7:851648-857570","1",324,1,"ProximalPeaks","chr7:851996-852997",0,"HEATR2",88271
"chr7",943785,947785,4001,"+","chr7:944414-947157",0,"ZBTB1Peaks.bed","giID196","chr7:944414-947157","1",415,0,"no_overlap",NA,NA,"GET4",29596
"chr7",943785,947785,4001,"+","chr7:944414-947157",0,"ZBTB1Peaks.bed","giID196","chr7:944414-947157","1",415,0,"no_overlap",NA,NA,"ADAP1",48548
"chr7",1893195,1897195,4001,"+","chr7:1893439-1896952",0,"ZBTB1Peaks.bed","giID206","chr7:1893439-1896952","1",418,1,"ProximalPeaks","chr7:1896538-1897794",0,"ELFN1",167440
"chr7",1893195,1897195,4001,"+","chr7:1893439-1896952",0,"ZBTB1Peaks.bed","giID206","chr7:1893439-1896952","1",418,1,"ProximalPeaks","chr7:1896538-1897794",0,"MAD1L1",377683
"chr7",1978226,1982226,4001,"+","chr7:1979157-1981296",0,"ZBTB1Peaks.bed","giID203","chr7:1979157-1981296","1",75,0,"no_overlap",NA,NA,"ELFN1",252471
"chr7",1978226,1982226,4001,"+","chr7:1979157-1981296",0,"ZBTB1Peaks.bed","giID203","chr7:1979157-1981296","1",75,0,"no_overlap",NA,NA,"MAD1L1",292652
"chr7",2253170,2257170,4001,"+","chr7:2253690-2256650",0,"ZBTB1Peaks.bed","giID219","chr7:2253690-2256650","1",70,0,"no_overlap",NA,NA,"MAD1L1",17708
"chr7",2253170,2257170,4001,"+","chr7:2253690-2256650",0,"ZBTB1Peaks.bed","giID219","chr7:2253690-2256650","1",70,0,"no_overlap",NA,NA,"ELFN1",527415
"chr7",2293317,2297317,4001,"+","chr7:2294506-2296128",0,"ZBTB1Peaks.bed","giID237","chr7:2294506-2296128","1",9,1,"ProximalPeaks","chr7:2294874-2295952",0,"NUDT1",13460
"chr7",2293317,2297317,4001,"+","chr7:2294506-2296128",0,"ZBTB1Peaks.bed","giID237","chr7:2294506-2296128","1",9,1,"ProximalPeaks","chr7:2294874-2295952",0,"SNX8",58782
"chr7",5369196,5373196,4001,"+","chr7:5370250-5372142",0,"ZBTB1Peaks.bed","giID200","chr7:5370250-5372142","1",280,1,"ProximalPeaks","chr7:5370618-5371875",0,"SLC29A4",48635
"chr7",5369196,5373196,4001,"+","chr7:5370250-5372142",0,"ZBTB1Peaks.bed","giID200","chr7:5370250-5372142","1",280,1,"ProximalPeaks","chr7:5370618-5371875",0,"TNRC18",91981
"chr7",6131221,6135221,4001,"+","chr7:6132299-6134144",0,"ZBTB1Peaks.bed","giID239","chr7:6132299-6134144","1",131,0,"no_overlap",NA,NA,"EIF2AK1",-34360
"chr7",6131221,6135221,4001,"+","chr7:6132299-6134144",0,"ZBTB1Peaks.bed","giID239","chr7:6132299-6134144","1",131,0,"no_overlap",NA,NA,"USP42",-11294
"chr7",13033865,13037865,4001,"+","chr7:13035082-13036648",0,"ZBTB1Peaks.bed","giID236","chr7:13035082-13036648","1",137,0,"no_overlap",NA,NA,"ARL4A",308904
"chr7",13033865,13037865,4001,"+","chr7:13035082-13036648",0,"ZBTB1Peaks.bed","giID236","chr7:13035082-13036648","1",137,0,"no_overlap",NA,NA,"ETV1",993706
"chr7",18433992,18437992,4001,"+","chr7:18435224-18436760",0,"ZBTB1Peaks.bed","giID227","chr7:18435224-18436760","1",422,0,"no_overlap",NA,NA,"PRPS1L1",-368506
"chr7",18433992,18437992,4001,"+","chr7:18435224-18436760",0,"ZBTB1Peaks.bed","giID227","chr7:18435224-18436760","1",422,0,"no_overlap",NA,NA,"HDAC9",-99934
"chr7",19443909,19447909,4001,"+","chr7:19443089-19448729",0,"ZBTB1Peaks.bed","giID223","chr7:19443089-19448729","1",374,1,"ProximalPeaks","chr7:19442887-19445468",0,"FERD3L",-260865
"chr7",19443909,19447909,4001,"+","chr7:19443089-19448729",0,"ZBTB1Peaks.bed","giID223","chr7:19443089-19448729","1",374,1,"ProximalPeaks","chr7:19442887-19445468",0,"TWISTNB",302801
"chr7",26413856,26417856,4001,"+","chr7:26414755-26416957",0,"ZBTB1Peaks.bed","giID213","chr7:26414755-26416957","1",403,0,"no_overlap",NA,NA,"SNX10",84313
"chr7",26413856,26417856,4001,"+","chr7:26414755-26416957",0,"ZBTB1Peaks.bed","giID213","chr7:26414755-26416957","1",403,0,"no_overlap",NA,NA,"SKAP2",488506
"chr7",26993531,26997531,4001,"+","chr7:26994779-26996283",0,"ZBTB1Peaks.bed","giID232","chr7:26994779-26996283","1",200,0,"no_overlap",NA,NA,"SKAP2",-91169
"chr7",26993531,26997531,4001,"+","chr7:26994779-26996283",0,"ZBTB1Peaks.bed","giID232","chr7:26994779-26996283","1",200,0,"no_overlap",NA,NA,"HOXA1",140062
"chr7",27237510,27241510,4001,"+","chr7:27235725-27243295",0,"ZBTB1Peaks.bed","giID218","chr7:27235725-27243295","1",27,0,"no_overlap",NA,NA,"HOXA13",215
"chr7",30566537,30570537,4001,"+","chr7:30567565-30569510",0,"ZBTB1Peaks.bed","giID225","chr7:30567565-30569510","1",130,0,"no_overlap",NA,NA,"GARS",-65760
"chr7",30566537,30570537,4001,"+","chr7:30567565-30569510",0,"ZBTB1Peaks.bed","giID225","chr7:30567565-30569510","1",130,0,"no_overlap",NA,NA,"GGCT",-24077
"chr7",37932404,37936404,4001,"+","chr7:37933590-37935219",0,"ZBTB1Peaks.bed","giID233","chr7:37933590-37935219","1",189,0,"no_overlap",NA,NA,"SFRP4",22113
"chr7",37932404,37936404,4001,"+","chr7:37933590-37935219",0,"ZBTB1Peaks.bed","giID233","chr7:37933590-37935219","1",189,0,"no_overlap",NA,NA,"NME8",46205
"chr7",44834417,44838417,4001,"+","chr7:44834973-44837862",0,"ZBTB1Peaks.bed","giID209","chr7:44834973-44837862","1",416,0,"no_overlap",NA,NA,"PPIA",138
"chr7",64581627,64585627,4001,"+","chr7:64583125-64584130",0,"ZBTB1Peaks.bed","giID231","chr7:64583125-64584130","1",426,0,"no_overlap",NA,NA,"ZNF92",-255085
"chr7",64581627,64585627,4001,"+","chr7:64583125-64584130",0,"ZBTB1Peaks.bed","giID231","chr7:64583125-64584130","1",426,0,"no_overlap",NA,NA,"ERV3-1",-116596
"chr7",64599273,64603273,4001,"+","chr7:64600767-64601780",0,"ZBTB1Peaks.bed","giID215","chr7:64600767-64601780","1",419,0,"no_overlap",NA,NA,"ZNF92",-237439
"chr7",64599273,64603273,4001,"+","chr7:64600767-64601780",0,"ZBTB1Peaks.bed","giID215","chr7:64600767-64601780","1",419,0,"no_overlap",NA,NA,"ERV3-1",-134242
"chr7",64972733,64976733,4001,"+","chr7:64973968-64975498",0,"ZBTB1Peaks.bed","giID212","chr7:64973968-64975498","1",289,0,"no_overlap",NA,NA,"VKORC1L1",-363521
"chr7",64972733,64976733,4001,"+","chr7:64973968-64975498",0,"ZBTB1Peaks.bed","giID212","chr7:64973968-64975498","1",289,0,"no_overlap",NA,NA,"ZNF92",136021
"chr7",65018016,65022016,4001,"+","chr7:65019516-65020517",0,"ZBTB1Peaks.bed","giID216","chr7:65019516-65020517","1",445,0,"no_overlap",NA,NA,"VKORC1L1",-318238
"chr7",65018016,65022016,4001,"+","chr7:65019516-65020517",0,"ZBTB1Peaks.bed","giID216","chr7:65019516-65020517","1",445,0,"no_overlap",NA,NA,"ZNF92",181304
"chr7",65035651,65039651,4001,"+","chr7:65037145-65038157",0,"ZBTB1Peaks.bed","giID220","chr7:65037145-65038157","1",446,0,"no_overlap",NA,NA,"VKORC1L1",-300603
"chr7",65035651,65039651,4001,"+","chr7:65037145-65038157",0,"ZBTB1Peaks.bed","giID220","chr7:65037145-65038157","1",446,0,"no_overlap",NA,NA,"ZNF92",198939
"chr7",72647707,72651707,4001,"+","chr7:72649081-72650333",0,"ZBTB1Peaks.bed","giID204","chr7:72649081-72650333","1",389,0,"no_overlap",NA,NA,"TRIM74",-209710
"chr7",72647707,72651707,4001,"+","chr7:72649081-72650333",0,"ZBTB1Peaks.bed","giID204","chr7:72649081-72650333","1",389,0,"no_overlap",NA,NA,"NSUN5",73106
"chr7",74201048,74205048,4001,"+","chr7:74202530-74203567",0,"ZBTB1Peaks.bed","giID201","chr7:74202530-74203567","1",538,0,"no_overlap",NA,NA,"NCF1",14739
"chr7",74201048,74205048,4001,"+","chr7:74202530-74203567",0,"ZBTB1Peaks.bed","giID201","chr7:74202530-74203567","1",538,0,"no_overlap",NA,NA,"GTF2IRD2",64799
"chr7",74571055,74575055,4001,"+","chr7:74572541-74573569",0,"ZBTB1Peaks.bed","giID198","chr7:74572541-74573569","1",472,0,"no_overlap",NA,NA,"GTF2IRD2B",64668
"chr7",74571055,74575055,4001,"+","chr7:74572541-74573569",0,"ZBTB1Peaks.bed","giID198","chr7:74572541-74573569","1",472,0,"no_overlap",NA,NA,"GATSL2",294454
"chr7",77164773,77168773,4001,"+","chr7:77165966-77167581",0,"ZBTB1Peaks.bed","giID230","chr7:77165966-77167581","1",473,0,"no_overlap",NA,NA,"PTPN12",181
"chr7",91761442,91765442,4001,"+","chr7:91762140-91764744",0,"ZBTB1Peaks.bed","giID205","chr7:91762140-91764744","1",42,0,"no_overlap",NA,NA,"CYP51A1",402
"chr7",97499557,97503557,4001,"+","chr7:97500523-97502591",0,"ZBTB1Peaks.bed","giID199","chr7:97500523-97502591","2",555,1,"ProximalPeaks","chr7:97500719-97502537",0,"ASNS",297
"chr7",99913900,99917900,4001,"+","chr7:99915272-99916529",0,"ZBTB1Peaks.bed","giID214","chr7:99915272-99916529","2",547,1,"ProximalPeaks","chr7:99915238-99916489",0,"PILRB",-17837
"chr7",99913900,99917900,4001,"+","chr7:99915272-99916529",0,"ZBTB1Peaks.bed","giID214","chr7:99915272-99916529","2",547,1,"ProximalPeaks","chr7:99915238-99916489",0,"SPDYE3",10575
"chr7",100348020,100352020,4001,"+","chr7:100349240-100350801",0,"ZBTB1Peaks.bed","giID217","chr7:100349240-100350801","1",339,0,"no_overlap",NA,NA,"EPO",31597
"chr7",100348020,100352020,4001,"+","chr7:100349240-100350801",0,"ZBTB1Peaks.bed","giID217","chr7:100349240-100350801","1",339,0,"no_overlap",NA,NA,"EPHB4",75101
"chr7",104652090,104656090,4001,"+","chr7:104652112-104656069",0,"ZBTB1Peaks.bed","giID235","chr7:104652112-104656069","1",53,0,"no_overlap",NA,NA,"KMT2E",-536
"chr7",117926305,117930305,4001,"+","chr7:117927497-117929114",0,"ZBTB1Peaks.bed","giID208","chr7:117927497-117929114","1",489,0,"no_overlap",NA,NA,"ANKRD7",63575
"chr7",129790128,129794128,4001,"+","chr7:129790821-129793435",0,"ZBTB1Peaks.bed","giID207","chr7:129790821-129793435","1",6,1,"ProximalPeaks","chr7:129791133-129792593",0,"TMEM209",53210
"chr7",129790128,129794128,4001,"+","chr7:129790821-129793435",0,"ZBTB1Peaks.bed","giID207","chr7:129790821-129793435","1",6,1,"ProximalPeaks","chr7:129791133-129792593",0,"KLHDC10",81778
"chr7",139874647,139878647,4001,"+","chr7:139874611-139878684",0,"ZBTB1Peaks.bed","giID211","chr7:139874611-139878684","1",93,0,"no_overlap",NA,NA,"KDM7A",188
"chr7",155324082,155328082,4001,"+","chr7:155324965-155327199",0,"ZBTB1Peaks.bed","giID224","chr7:155324965-155327199","1",405,0,"no_overlap",NA,NA,"CNPY1",475
"chr7",155530330,155534330,4001,"+","chr7:155531138-155533523",0,"ZBTB1Peaks.bed","giID229","chr7:155531138-155533523","1",433,0,"no_overlap",NA,NA,"SHH",72637
"chr7",155530330,155534330,4001,"+","chr7:155531138-155533523",0,"ZBTB1Peaks.bed","giID229","chr7:155531138-155533523","1",433,0,"no_overlap",NA,NA,"RBM33",94957
"chr7",157091573,157095573,4001,"+","chr7:157091097-157096049",0,"ZBTB1Peaks.bed","giID226","chr7:157091097-157096049","1",376,0,"no_overlap",NA,NA,"DNAJB6",-36087
"chr7",157091573,157095573,4001,"+","chr7:157091097-157096049",0,"ZBTB1Peaks.bed","giID226","chr7:157091097-157096049","1",376,0,"no_overlap",NA,NA,"UBE3C",161966
"chr7",157192952,157196952,4001,"+","chr7:157193917-157195987",0,"ZBTB1Peaks.bed","giID202","chr7:157193917-157195987","1",350,1,"ProximalPeaks","chr7:157193978-157195026",0,"DNAJB6",65292
"chr7",157342605,157346605,4001,"+","chr7:157343838-157345373",0,"ZBTB1Peaks.bed","giID228","chr7:157343838-157345373","1",331,0,"no_overlap",NA,NA,"DNAJB6",214945
"chr7",158620482,158624482,4001,"+","chr7:158621070-158623894",0,"ZBTB1Peaks.bed","giID210","chr7:158621070-158623894","1",243,0,"no_overlap",NA,NA,"ESYT2",-163
"chr7",158850945,158854945,4001,"+","chr7:158851879-158854012",0,"ZBTB1Peaks.bed","giID222","chr7:158851879-158854012","1",452,0,"no_overlap",NA,NA,"VIPR2",84704
"chr7",158850945,158854945,4001,"+","chr7:158851879-158854012",0,"ZBTB1Peaks.bed","giID222","chr7:158851879-158854012","1",452,0,"no_overlap",NA,NA,"WDR60",203676
"chr8",353986,357986,4001,"+","chr8:354363-357609",0,"ZBTB1Peaks.bed","giID586","chr8:354363-357609","1",484,0,"no_overlap",NA,NA,"FBXO25",-969
"chr8",2737897,2741897,4001,"+","chr8:2738975-2740819",0,"ZBTB1Peaks.bed","giID591","chr8:2738975-2740819","1",533,0,"no_overlap",NA,NA,"MYOM2",746742
"chr8",6006231,6010231,4001,"+","chr8:6007436-6009026",0,"ZBTB1Peaks.bed","giID583","chr8:6007436-6009026","1",232,0,"no_overlap",NA,NA,"MCPH1",-255882
"chr8",9138872,9142872,4001,"+","chr8:9139889-9141855",0,"ZBTB1Peaks.bed","giID580","chr8:9139889-9141855","1",532,0,"no_overlap",NA,NA,"TNKS",-272552
"chr8",9138872,9142872,4001,"+","chr8:9139889-9141855",0,"ZBTB1Peaks.bed","giID580","chr8:9139889-9141855","1",532,0,"no_overlap",NA,NA,"PPP1R3B",-132666
"chr8",22012132,22016132,4001,"+","chr8:22013266-22014998",0,"ZBTB1Peaks.bed","giID577","chr8:22013266-22014998","1",157,0,"no_overlap",NA,NA,"LGI3",213
"chr8",36771706,36775706,4001,"+","chr8:36772901-36774511",0,"ZBTB1Peaks.bed","giID584","chr8:36772901-36774511","1",158,0,"no_overlap",NA,NA,"ZNF703",-779563
"chr8",36771706,36775706,4001,"+","chr8:36772901-36774511",0,"ZBTB1Peaks.bed","giID584","chr8:36772901-36774511","1",158,0,"no_overlap",NA,NA,"KCNU1",131814
"chr8",41223064,41227064,4001,"+","chr8:41224282-41225847",0,"ZBTB1Peaks.bed","giID592","chr8:41224282-41225847","1",213,0,"no_overlap",NA,NA,"GOLGA7",-123109
"chr8",41223064,41227064,4001,"+","chr8:41224282-41225847",0,"ZBTB1Peaks.bed","giID592","chr8:41224282-41225847","1",213,0,"no_overlap",NA,NA,"SFRP1",-58048
"chr8",82596558,82600558,4001,"+","chr8:82597915-82599201",0,"ZBTB1Peaks.bed","giID581","chr8:82597915-82599201","1",504,0,"no_overlap",NA,NA,"IMPA1",-40
"chr8",92051173,92055173,4001,"+","chr8:92051675-92054672",0,"ZBTB1Peaks.bed","giID593","chr8:92051675-92054672","1",194,0,"no_overlap",NA,NA,"TMEM55A",119
"chr8",94927160,94931160,4001,"+","chr8:94928214-94930107",0,"ZBTB1Peaks.bed","giID576","chr8:94928214-94930107","1",519,0,"no_overlap",NA,NA,"PDP1",-15
"chr8",111937096,111941096,4001,"+","chr8:111938468-111939724",0,"ZBTB1Peaks.bed","giID585","chr8:111938468-111939724","1",136,0,"no_overlap",NA,NA,"KCNV1",-951020
"chr8",125382435,125386435,4001,"+","chr8:125382864-125386007",0,"ZBTB1Peaks.bed","giID590","chr8:125382864-125386007","1",518,0,"no_overlap",NA,NA,"TMEM65",498
"chr8",134204630,134208630,4001,"+","chr8:134205849-134207412",0,"ZBTB1Peaks.bed","giID582","chr8:134205849-134207412","1",301,1,"ProximalPeaks","chr8:134205716-134206717",0,"WISP1",3348
"chr8",134204630,134208630,4001,"+","chr8:134205849-134207412",0,"ZBTB1Peaks.bed","giID582","chr8:134205849-134207412","1",301,1,"ProximalPeaks","chr8:134205716-134206717",0,"NDRG1",103199
"chr8",141280100,141284100,4001,"+","chr8:141281126-141283075",0,"ZBTB1Peaks.bed","giID587","chr8:141281126-141283075","1",101,0,"no_overlap",NA,NA,"TRAPPC9",186578
"chr8",141280100,141284100,4001,"+","chr8:141281126-141283075",0,"ZBTB1Peaks.bed","giID587","chr8:141281126-141283075","1",101,0,"no_overlap",NA,NA,"C8orf17",338684
"chr8",142136974,142140974,4001,"+","chr8:142137731-142140218",0,"ZBTB1Peaks.bed","giID589","chr8:142137731-142140218","1",336,1,"ProximalPeaks","chr8:142139844-142140845",0,"DENND3",254
"chr8",144950793,144954793,4001,"+","chr8:144951939-144953648",0,"ZBTB1Peaks.bed","giID588","chr8:144951939-144953648","1",450,0,"no_overlap",NA,NA,"NRBP2",-29647
"chr8",144950793,144954793,4001,"+","chr8:144951939-144953648",0,"ZBTB1Peaks.bed","giID588","chr8:144951939-144953648","1",450,0,"no_overlap",NA,NA,"PLEC",72251
"chr8",145000786,145004786,4001,"+","chr8:145001884-145003689",0,"ZBTB1Peaks.bed","giID578","chr8:145001884-145003689","1",62,0,"no_overlap",NA,NA,"NRBP2",-79640
"chr8",145000786,145004786,4001,"+","chr8:145001884-145003689",0,"ZBTB1Peaks.bed","giID578","chr8:145001884-145003689","1",62,0,"no_overlap",NA,NA,"PLEC",22258
